symbol,_id,company,dividend_startyear,exchange,group,groupcode,index_stockid,industry,industrycode,mktcap_norm_cny,pchange_12w,pchange_ytd,price,sector,sectorcode,share_percentage,shares,value,position,change,share_change,impact,abs_impact,split_factor,price_max,price_min,price_avg,change_from_average,portdate,action,comment,oid
FLT,2021Q1_1421823,FleetCor科技,0,NYSE,软件,31110,-,软件和信息技术服务,31110010,138295703000,-11.82,-5.87,$256.81,科技,311,0.78,647662,173981000,0.4,0.0,0,0.0,0.0,1,290.19,242.75,271.62,-5.45,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421823
BEKE,2021Q1_1421833,贝壳,0,NYSE,房地产,10410,-,房地产服务,10410020,300290889000,-23.89,-36.63,$39.00,房地产,104,0.21,2500000,142450000,0.33,0.0,0,0.0,0.0,1,76.69,47.08,62.93,-38.03,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421833
ABNB,2021Q1_1421788,爱彼迎,0,NAS,交互式媒体,30830,-,互联网和相关服务,30830010,548981583000,-21.59,-6.34,$137.50,通信服务,308,0.11,650000,122161000,0.28,0.0,0,0.0,0.0,1,216.84,139.15,185.72,-25.96,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421788
JAMF,2021Q1_1421830,Jamf Holding Corp,0,NAS,软件,31110,-,软件应用,31110020,23406695000,-14.03,2.64,$30.71,科技,311,2.36,2778778,98146000,0.23,0.0,0,0.0,0.0,1,40.51,29.53,36.54,-15.96,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421830
ZEN,2021Q1_1421898,Zendesk Inc,0,NYSE,软件,31110,-,软件应用,31110020,104171219000,-10.09,-5.05,$135.89,科技,311,0.6,714000,94691000,0.22,0.0,0,0.0,0.0,1,158.0,125.49,143.49,-5.3,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421898
DNK,2021Q1_1421857,蛋壳公寓,0,NYSE,房地产,10410,-,房地产服务,10410020,2796170000,-18.38,-18.66,$2.37,房地产,104,19.92,36436075,86244000,0.2,0.0,0,0.0,0.0,1,3.54,2.2,2.67,-11.35,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421857
API,2021Q1_1421787,声网,0,NAS,软件,31110,-,软件应用,31110020,26157108000,-38.32,-11.68,$34.94,科技,311,1.49,1726123,86772000,0.2,0.0,0,0.0,0.0,1,106.14,37.14,63.77,-45.21,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421787
GDRX,2021Q1_1421826,GoodRx Holdings Inc,0,NAS,医疗机构和服务,20645,-,医疗信息服务,20645030,76011121000,-21.75,-25.78,$29.94,医疗保健,206,0.55,2145000,83698000,0.19,0.0,0,0.0,0.0,1,56.99,35.03,45.15,-33.69,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421826
BIGC,2021Q1_1421800,BigCommerce Holdings Inc,0,NAS,软件,31110,-,软件应用,31110020,27586590000,2.32,-5.32,$60.74,科技,311,1.92,1350000,78030000,0.18,0.0,0,0.0,0.0,1,90.0,52.74,66.59,-8.79,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421800
PLAN,2021Q1_1421795,Anaplan Inc,0,NYSE,软件,31110,-,软件基础构架,31110030,49239958000,-15.73,-26.76,$52.62,科技,311,0.89,1280868,68975000,0.16,0.0,1,0.0,0.0,1,83.99,50.61,67.68,-22.25,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421795
YSG,2021Q1_1421897,逸仙电商,0,NYSE,零售,10280,-,特种零售,10280060,33118610000,-21.11,-52.29,$8.11,周期性消费,102,0.9,5714000,70568000,0.16,0.0,0,0.0,0.0,1,24.55,11.29,18.26,-55.59,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421897
AI,2021Q1_1421802,C3.ai Inc,0,NYSE,软件,31110,-,软件和信息技术服务,31110010,34931233000,-21.44,-62.35,$52.24,科技,311,0.97,1000000,65910000,0.15,0.0,0,0.0,0.0,1,168.92,62.01,116.91,-55.32,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421802
ASO,2021Q1_1421784,Academy Sports and Outdoors Inc,0,NAS,零售,10280,-,特种零售,10280060,21913377000,20.5,77.52,$36.80,周期性消费,102,1.9,1750000,47233000,0.11,0.0,0,0.0,0.0,1,26.99,20.51,23.94,53.72,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421784
FROG,2021Q1_1421832,JFrog Ltd,0,NAS,软件,31110,-,软件应用,31110020,26017061000,-18.03,-31.47,$43.06,科技,311,1.07,1000000,44370000,0.1,0.0,0,0.0,0.0,1,69.93,43.38,57.78,-25.48,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421832
OZON,2021Q1_1421853,Ozon Holdings PLC,0,NAS,零售,10280,-,网络零售,10280050,70760950000,-13.53,29.61,$53.67,周期性消费,102,0.37,750000,42053000,0.1,0.0,0,0.0,0.0,1,66.64,43.49,55.31,-2.97,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421853
V,2021Q1_1421893,维萨卡,2008,NYSE,信贷,10360,-,信贷服务,10360010,3533478032000,9.98,13.93,$248.55,金融服务,103,0.01,163000,34512000,0.08,0.0,0,0.0,0.0,1,226.15,193.25,210.49,18.08,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421893
MSP,2021Q1_1421811,Datto Holding Corp,0,NYSE,软件,31110,-,软件应用,31110020,27456364000,9.97,-2.41,$26.35,科技,311,0.93,1500000,34365000,0.08,0.0,0,0.0,0.0,1,27.17,22.85,24.98,5.48,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421811
CD,2021Q1_1421804,秦淮数据,0,NAS,软件,31110,-,软件和信息技术服务,31110010,33224831000,-3.76,-41.28,$14.07,科技,311,0.51,1850000,30599000,0.07,0.0,0,0.0,0.0,1,23.65,15.36,18.85,-25.36,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421804
TWLO,2021Q1_1421890,Twilio Inc,0,NYSE,交互式媒体,30830,-,互联网和相关服务,30830010,408673521000,-6.06,8.2,$366.27,通信服务,308,0.04,74701,25455000,0.06,0.0,0,0.0,0.0,1,443.49,315.08,375.54,-2.47,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421890
DT,2021Q1_1421819,Dynatrace Inc,0,NYSE,软件,31110,-,软件应用,31110020,106985820000,7.32,34.55,$58.22,科技,311,0.18,500000,24120000,0.06,0.0,0,0.0,0.0,1,56.11,39.97,48.58,19.84,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421819
LINX,2021Q1_1421839,Linx SA,0,NYSE,软件,31110,-,软件应用,31110020,8529935000,15.34,7.22,$7.50,科技,311,1.9,3350000,22244000,0.05,0.0,0,0.0,0.0,1,7.14,6.47,6.88,9.01,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421839
RTP.U,2021Q1_1421863,Reinvent Technology Partners,0,NYSE,多元化金融服务,10350,-,空壳公司,10350010,0,-1.43,-15.51,$10.35,金融服务,103,0.0,2000000,21420000,0.05,0.0,0,0.0,0.0,1,16.83,10.55,12.9,-19.77,2021-03-31T04:00:00Z,{3_not_change},-,2021Q1_1421863
